oe__area.code,oe__voice.plan,oe__intl.plan,std_scaler__account.length,std_scaler__intl.calls,std_scaler__day.calls,std_scaler__eve.calls,std_scaler__night.calls,std_scaler__total.mins,std_scaler__intl_ratio,std_scaler__day_ratio,std_scaler__eve_ratio,std_scaler__night_ratio,std_scaler__day.charge_per_min,std_scaler__eve.charge_per_min,std_scaler__night.charge_per_min,std_scaler__intl.charge_per_min,std_scaler__customer.calls,robust__voice.messages,remainder__state_freq
2.0,0.0,0.0,-0.5092765138699997,0.4609279598825926,-0.40973138257768604,-0.16088933929968452,-1.726223385437913,-0.10776055026018301,-0.887486845190638,0.6124560670942572,0.4475139415920754,-1.0279360703635865,0.08725929046778988,-1.168493604704727,0.3715651312266966,-1.0107891591371148,0.46206293711803165,0.0,0.02388735227558461
1.0,0.0,0.0,1.164266451646867,-0.513638346619712,2.599458288528641,-0.5664556522703117,-0.4547788118671918,-0.7081636511756599,-1.1714916967028153,1.1499059918079304,-0.7772456184761568,-0.3205781448548051,-0.42653880614051,-0.4577567547511053,-1.503792984022956,1.3645792777909362,-0.4438400951316166,0.0,0.017852652753331658
1.0,1.0,0.0,0.4289218152833953,0.83144087376813,0.7633425570061363,1.2585927560975105,0.20637236638958317,0.24666735102511686,-0.9836144121967968,-1.763610867409812,0.6549634669488975,1.2261007430460684,-1.6773371402375579,0.9670342995572647,-0.730799504925753,0.2258126653563,1.36796596936768,1.2232527105911302,0.017852652753331658
1.0,0.0,0.0,1.1389097400481267,2.0246647863356424,0.8143457717706503,-0.4650640740276549,0.7658079787607005,2.131731835463657,-1.1795022312903294,0.13727064394678212,0.375086570675885,-0.44166570362763435,0.685723592501799,0.05457797758062849,-0.41271340736068163,-0.18280358969360377,-0.4438400951316166,0.0,0.017098315313050037
1.0,0.0,1.0,-1.0164107458448077,-1.2051041452537794,-0.15471530875511597,0.8530264431268835,1.9863947693885928,1.1713104878167375,-0.37336455882002095,-0.10863854687738343,0.8060228957063397,-0.6833889294071668,-0.9385664024271867,0.16709563063098054,-0.028383691311702798,-0.18280358969360377,-1.3497431273812648,0.0,0.02137289414131255
1.0,0.0,0.0,-0.15428255148763403,-0.513638346619712,-1.0727731745163682,2.6273790623733775,-0.40392102892436293,0.2332505219543807,-0.1508621117481639,-1.6920106177097116,0.7601956093231185,0.9844616838796076,-0.17126887375368968,-0.4257978400722713,-1.1292344963851164,0.42226278797651995,1.36796596936768,0.0,0.019361327633894896
1.0,0.0,0.0,0.023214429703548808,1.1523937585166601,-0.5627410268712281,0.7009390757628983,-0.7599255095241649,0.7106660230547691,-0.5594860983318968,1.095965773508751,0.3293755616165312,-1.432122706870587,-1.0032149567132,-0.43210180864130104,-1.4272973628847152,0.14156189111937212,1.820917485492504,0.0,0.016595423686195626
0.0,0.0,0.0,1.164266451646867,-1.2051041452537794,-1.5828053221615084,-0.11019355017835611,-1.014214424238309,0.270146801898908,0.5031999575235244,-1.6830033269336273,1.2565853615390563,0.4237981466096387,-0.17126887375222802,-0.7333013001131559,-0.9738606055638707,-0.6822234569770718,-0.4438400951316166,0.0,0.02187578576816696
0.0,0.0,1.0,-0.17963926308637443,-1.2051041452537794,0.4573232684190522,-0.00880197193569932,-1.319361121895282,0.8716679719036133,-0.3948606379232707,2.15083748275597,-1.9682171358232547,-0.20433472178210987,-0.17126887375368968,0.4163909252959207,-0.5952229232540989,1.315456012156451,-1.3497431273812648,0.0,0.02137289414131255
1.0,1.0,0.0,1.2403365864430882,-0.513638346619712,0.1003007650674541,1.1572011778548539,-0.5564943777528495,1.1646020732813689,-0.28980800361594267,1.010303480012951,-0.31304659439833465,-0.71151218024266,0.22708352451900835,1.0504690216058916,0.5871064128332742,-0.46124121481632097,0.46206293711803165,1.074582838638153,0.024641689715866232
1.0,1.0,0.0,-0.4332063790737785,0.022704195008022055,0.4573232684190522,0.041893817185629074,0.10465680050392549,-1.2414826067374536,1.272045421867036,-1.8642615378868512,1.34289890269426,0.46754036203216737,2.8921736730109533,-0.7689628293172313,1.1727981646912564,0.8837540929791537,-0.4438400951316166,1.2839083111611271,0.032185064118682424
0.0,0.0,0.0,0.9614127588569438,1.1523937585166601,-0.9197635302228262,0.14328539542828586,-0.5564943777528495,0.9622315681310879,-0.4855158493712728,-0.49767436081042465,0.2561017205196308,0.28504139287582725,1.2875174711615553,-1.0486164113173462,0.47629804711181256,-0.4882739939544912,0.46206293711803165,0.0,0.01684686949962283
2.0,0.0,0.0,0.25142483409221245,-0.513638346619712,0.7633425570061363,-0.8199345978769537,0.613234629932214,0.44009330346157505,0.3510458567641727,-0.9089819091153685,1.3431554484990245,-0.45344657817394435,1.6018687374048597,-0.9258834103620184,-0.6654922495274298,0.3246714367393807,-0.4438400951316166,0.0,0.01684686949962283
0.0,0.0,0.0,1.0121261820544247,0.83144087376813,-0.5627410268712281,-1.783154591182193,-0.7599255095241649,-0.6276626767512391,2.3777758213210567,-1.236592222680907,-0.6237923045465195,1.7327313229899142,1.6961845677859135,0.14205817740109097,-0.5225512268512166,-0.37583090036147615,-1.3497431273812648,0.0,0.017098315313050037
2.0,0.0,0.0,-1.8278255170045008,0.83144087376813,0.4573232684190522,-2.138025115031492,-0.4547788118671918,0.9398701863465263,0.5794273703064591,-0.48132163432791136,1.1993474445281747,-0.7665525468931468,0.9938237601254863,0.3678528122694187,1.4178095758018119,0.4866315515585149,0.46206293711803165,0.0,0.01986421926074931
0.0,0.0,0.0,-0.25570939788259567,1.6887363001443951,-0.46073459734220007,-0.3129767066636697,-1.014214424238309,-2.0274851764647916,1.8794162546260686,-2.049093871115679,1.8275127357965388,0.12271386418936657,-1.0303583851940514,-1.29497372042456,0.1871023619220786,0.36918678993534537,-0.4438400951316166,0.0,0.020870002514458134
0.0,0.0,0.0,0.14999798769725084,0.022704195008022055,-0.15471530875511597,-0.5664556522703117,0.3080879322752409,0.30927922002189073,-0.0038840570794546813,-0.04224308844789899,1.046649343515051,-1.0231557678587875,-1.3025725698074273,-1.1066924940817908,-1.342153499733495,-0.18280358969360377,0.46206293711803165,0.0,0.02137289414131255
2.0,0.0,0.0,-0.7374869182586634,0.4609279598825926,0.40632005365453816,-0.4143682849063265,1.3252435911318179,2.528646362139625,-1.0206501042834506,0.6798810719799959,-0.3826785183539317,-0.24574396649670613,0.19141836489304165,-0.408077704713707,0.322957602471132,0.7517543797772483,1.36796596936768,0.0,0.02137289414131255
1.0,0.0,1.0,0.9360560472582035,-1.2051041452537794,-0.256721738284144,0.09258960630695748,-0.9633566412954803,-0.9720279562334866,1.23785809899113,-0.479691856747606,-0.9879416800533888,1.4025876633347638,0.9981357239829468,0.6254559072784961,0.10983259832376781,-0.4386040095217854,0.46206293711803165,0.0,0.01684686949962283
0.0,0.0,0.0,0.7585590660670206,1.6887363001443951,0.9673554160641923,1.0051138104908686,-1.014214424238309,0.8716679719036133,-1.5732003472820177,0.15342157631137163,0.08635485582442887,-0.13670298895176353,-1.168658780028912,-0.9665861433126954,-0.16797651257784527,-0.6822234569770718,0.46206293711803165,0.0,0.024641689715866232
2.0,0.0,0.0,0.3021382572896933,0.4609279598825926,-1.5828053221615084,2.5259874841307206,0.3080879322752409,1.4921963164251963,-0.7499104518269328,0.39847810540807344,-0.1945571667571937,-0.16532032844217154,0.4812984998696681,-0.5650144996904217,0.8797037278034406,-0.18280358969360377,1.36796596936768,0.0,0.024641689715866232
0.0,0.0,0.0,-1.3206912850296928,-0.513638346619712,0.7123393422416223,0.4981559192775846,0.3589457152180697,1.1165251024445622,-1.4118495963445417,0.7193026606008038,-1.2117948168020414,0.5831684852291664,-0.596650029256353,1.5282696034115013,0.4381224239332047,1.1466380288494715,-0.4438400951316166,0.0,0.01684686949962283
1.0,1.0,0.0,0.12464127609851043,-0.513638346619712,-0.05270887922608794,0.9037222322482118,0.4606612811037274,2.0914813482514463,-0.7352694068464934,0.6489735267702725,-1.2210127011435206,0.6158344794195475,0.020439124251068433,0.7303125300240099,-0.44008000930464647,0.9825094339675305,1.36796596936768,1.1361219343474658,0.020870002514458134
1.0,1.0,0.0,-0.5346332254687401,-1.2051041452537794,0.7123393422416223,-0.3636724957849981,0.7149501958178717,0.4591004779784529,-0.6387182208354051,-0.5105265191668691,0.6280828886902623,-0.0678359511401369,-1.1122251641293426,-1.1673470881930352,1.2813118630015836,0.8544530577409689,-0.4438400951316166,1.020174412195206,0.012823736484787528
1.0,1.0,0.0,0.9867694704556842,2.0246647863356424,0.049297550302940085,1.6134632799468094,1.6303902887887909,0.399842816249364,1.0908663999124613,0.5068664030356019,0.4866782090729456,-1.102976967976029,-0.6620627884917132,-0.951006103604274,1.4869015282296651,0.6675599681130235,-1.3497431273812648,1.074582838638153,0.020115665074176513
1.0,0.0,0.0,0.6571322196720589,0.83144087376813,-1.6338085369260225,0.09258960630695748,-1.42107668778094,-0.15695559018621816,-0.023140733319748197,1.2106637114000185,-0.5961971408253396,-0.6509703203389425,-1.0943571656264124,1.0148793575595223,-0.21095358010815402,-1.4166644382759608,-0.4438400951316166,0.0,0.018858436007040482
0.0,0.0,0.0,1.2403365864430882,1.6887363001443951,-1.0727731745163682,0.3460685519135995,0.5623768469893851,0.6145120813811554,-0.6968120870345355,0.8440538908863767,-0.5571917003035983,-0.2621598612772166,-0.6145532765418654,-1.3079061987083436,-0.9204585481391013,0.8544530577409689,-1.3497431273812648,0.0,0.020870002514458134
1.0,1.0,0.0,0.47963523848087614,1.4354942663848977,-0.15471530875511597,0.4981559192775846,-0.40392102892436293,-0.345909266265763,-1.129333633461596,-0.21448504227332116,1.4565203384302443,-1.178599010213798,-0.4977548443137174,1.0361687835875242,0.8377976069376932,-1.1362415181436702,-0.4438400951316166,1.1632858051154702,0.02137289414131255
1.0,0.0,0.0,0.6571322196720589,-1.2051041452537794,0.5083264831835662,1.2585927560975105,-1.1159299901239668,-1.965991376557248,-1.036288212624895,1.1192471127891188,-2.626732129886683,2.6361993238729013,0.4812984998696681,-3.034932989203425,-1.018305175024626,1.6679876831799316,-1.3497431273812648,0.0,0.017098315313050037
1.0,0.0,0.0,0.4542785268821357,0.4609279598825926,0.6103329127125943,0.24467697367094265,0.10465680050392549,-0.25422760094906144,0.8201468155558167,-0.4257836919211258,-0.20232252916303156,0.5803647427509184,-0.852539081403036,0.9338778302091746,-0.8794247460772652,-0.6822234569770718,0.46206293711803165,0.0,0.024641689715866232
1.0,0.0,0.0,0.6571322196720589,0.4609279598825926,0.6103329127125943,-0.5157598631489833,1.1218124593605023,0.6681793976641026,-1.3219309681406481,1.1931016158666787,-0.4394125350633625,-0.6969831955310635,0.8552844800746364,0.706818339363892,-1.174705409440436,-0.1828035896937784,1.36796596936768,0.0,0.018606990193613275
0.0,0.0,0.0,-1.472831554622135,1.1523937585166601,-0.5627410268712281,1.1572011778548539,0.257230149332412,-0.07310040849411234,-2.0563819741354723,0.42456550144216104,0.9965574089689926,-1.3052062678933127,1.1687358858229737,-0.17615624348746659,-1.7510682844770857,-0.18280358969360377,-1.3497431273812648,0.0,0.02137289414131255
2.0,0.0,1.0,-0.3571362442775573,-1.2051041452537794,1.5793939932383605,0.09258960630695748,0.918381327589187,-1.3622340683740854,1.2181484094614972,0.5553098026559538,0.22652049312092312,-0.8984574069646142,0.4772802278638907,1.759414354460781,-0.2676083167400243,0.36918678993534537,0.46206293711803165,0.0,0.017852652753331658
0.0,0.0,0.0,1.037482893653165,-0.513638346619712,0.40632005365453816,-0.8706303869982821,0.7658079787607005,-1.6104454061827191,0.8986485338505872,-2.493015015376711,0.3139634612394069,2.188926405997558,-2.9247032891544014,-0.05086930943497599,0.6614609220590603,0.7517543797772483,1.36796596936768,0.0,0.020618556701030927
1.0,0.0,0.0,-0.4332063790737785,-1.2051041452537794,1.0183586308287063,0.09258960630695748,0.3589457152180697,-0.8479222873291696,-0.20833941879732765,0.2644944104334915,0.9017396066468993,-1.1784604240788084,-0.17126887375222802,-1.0629312908283388,2.325513577212916,-0.9145117673414795,-0.4438400951316166,0.0,0.022881569021875787
1.0,0.0,0.0,0.07392785290102961,2.0246647863356424,-0.0017056644615739286,-0.00880197193569932,0.613234629932214,0.1773470674929768,-0.5575412459936374,0.9962880829677153,-0.705578223380127,-0.27925018864329126,-1.0863372847225148,0.47006814927413115,-1.458185277911176,-0.18280358969360377,0.46206293711803165,0.0,0.024641689715866232
1.0,0.0,0.0,-1.6756852474120585,1.9178215852811682,-0.5627410268712281,-1.478979856454223,-1.2176455560096244,1.832089319550533,-0.6055198544683628,1.1264093402653192,0.2967166575074696,-1.4271152141988568,0.008037176813512861,-0.6055800835087845,0.3176999699416703,-0.18280358969360377,0.46206293711803165,0.0,0.02137289414131255
0.0,0.0,0.0,-0.5599899370674806,0.4609279598825926,-1.1747796040453962,0.7009390757628983,0.3589457152180697,0.1002003003362397,0.3189830803786318,-0.9232207209272484,-0.1857838327026976,1.1146743375845918,0.20301816996758879,-0.6703721206447297,-0.15031352214468388,0.08611480038212321,-1.3497431273812648,0.0,0.02137289414131255
0.0,0.0,0.0,-0.838913764653625,2.0246647863356424,-0.46073459734220007,-1.5803714346968796,-1.4719344707237687,-1.535534777204438,0.1330832873398403,0.8695704554946057,0.41147414257123205,-1.3318492823054384,1.0840871942183878,-1.6733238990794645,-1.9853408946088749,0.5663262112313363,-0.4438400951316166,0.0,0.032185064118682424
2.0,0.0,0.0,-0.5092765138699997,1.1523937585166601,1.1713682751222485,-1.2761966999689092,-1.2685033389524534,0.971176120844912,-0.32275697372505296,-1.1022008619598136,0.9262685654110174,0.21852855501153232,1.234931047511471,0.9338778302083355,-0.794814202107218,-1.0487701485612733,0.46206293711803165,0.0,0.02137289414131255
0.0,0.0,0.0,-0.0021422818951915995,1.4354942663848977,1.1203650603577344,-0.4143682849063265,-0.40392102892436293,0.6256927722734362,-1.86125338599564,-0.24119262062510355,-0.7702062641734404,1.161421139853401,-0.17126887375368968,-0.8791360816824223,-0.14055558733805282,1.6679876831799316,-0.4438400951316166,0.0,0.022881569021875787
1.0,0.0,0.0,0.47963523848087614,0.4609279598825926,0.1003007650674541,0.7516348648842266,0.002941234618267802,-1.9190324748096688,0.3721111764389391,-2.659928244726502,1.2896852807586927,1.6067731611239435,2.644890861616029,1.4416465143911361,1.4178095758018119,-0.5618813202822286,0.46206293711803165,0.0,0.020870002514458134
1.0,0.0,0.0,-1.650328535813318,-1.2051041452537794,-0.6647474564002561,-1.124109332604924,1.1726702423033313,0.7207286448578228,-1.6799916602273137,1.2426289799018841,0.7391210475642634,-1.9176297773758875,0.6364333816373179,0.3005263184659046,0.6761720029229109,1.9870896267790217,-0.4438400951316166,0.0,0.017098315313050037
1.0,0.0,0.0,-0.8896271878511058,2.0246647863356424,-2.5008631879227607,-0.8199345978769537,-0.5564943777528495,-0.607537433145133,-1.8022418778533986,-1.290409994655542,0.951652553321045,0.49550927510696074,-0.17126887375222802,-0.8761214619479812,-0.028383691311702798,1.2473533029814088,-0.4438400951316166,0.0,0.01986421926074931
1.0,1.0,0.0,-0.25570939788259567,2.0246647863356424,-0.307724953048658,-0.5157598631489833,0.40980349816089856,-0.075336546672569,-1.285082433199674,-1.20727714529157,0.7764337574986221,0.5495034091036333,1.9436783973877767,-1.2251707107438388,0.2491685518717336,0.8004292740203255,-0.4438400951316166,1.1066918848547311,0.017098315313050037
0.0,0.0,0.0,0.09928456449977002,0.4609279598825926,0.30431362412551016,0.6502432866415698,1.8846792035029352,-0.6612047494280815,0.11677133580593749,2.6854426621920897,-2.524616948841344,-0.4579302382592804,0.20705143552432848,3.043363494094481,-1.5399549764915683,1.101418926177747,-0.4438400951316166,0.0,0.014332411365350767
1.0,0.0,0.0,-1.472831554622135,0.4609279598825926,-0.9707667449873402,0.29537276279227104,-0.5056365948100207,0.39313440171399655,0.46570241088884295,1.283877409900025,-0.7343251798794772,-0.6222759456788332,0.45790898827068893,1.47512976338363,0.9738715920367066,0.0649401239981857,-1.3497431273812648,0.0,0.01986421926074931
0.0,0.0,0.0,1.9503245112078196,0.4609279598825926,-1.1747796040453962,0.44746013015625624,-1.726223385437913,-0.3481454044442197,-0.8268854893011687,-2.021769632804644,1.6324497790515424,0.49003082774272577,-2.0321235398797826,0.5361547136151218,-0.7608315349616108,1.9147598528964729,0.46206293711803165,0.0,0.02388735227558461
0.0,0.0,0.0,-2.132106056189386,0.022704195008022055,-0.5627410268712281,-0.7692388087556252,0.10465680050392549,-1.1889333595437335,0.06598847111321918,1.6966073640219426,0.23457764348828092,-2.002862103349872,1.0855852324850401,0.6489394217463503,-2.9776343603766136,1.2473533029814088,-0.4438400951316166,0.0,0.024641689715866232
2.0,1.0,0.0,0.20071141089473166,-0.513638346619712,-0.8687603154583121,0.8530264431268835,-1.2176455560096244,0.13150623483462537,-0.35182142498287444,-0.4670613341954564,-0.7307954367623832,1.24478391948465,0.8033551925896096,-1.1066924940817908,-0.26576671069353747,-0.8382921655031228,1.820917485492504,1.254881870773396,0.018606990193613275
2.0,1.0,0.0,-0.6360600718637017,0.022704195008022055,0.7633425570061363,0.4981559192775846,-1.6245078195522553,-0.8177344219200111,1.152208132824135,-0.6817298005294575,0.7244593378392552,-0.11936373898563243,-1.3781944746258,0.24639457637708068,1.228764704283988,0.3246714367393807,-0.4438400951316166,1.3192333807563792,0.02137289414131255
1.0,0.0,0.0,-0.027498993493932006,-0.513638346619712,0.5083264831835662,0.09258960630695748,0.7149501958178717,0.23772279831129275,0.9811646765828143,0.10766712220883248,-0.9648702497378887,0.7904534747227714,-1.272988268132134,-0.6042263049267489,-0.5347228410268475,0.4866315515585149,-0.4438400951316166,0.0,0.01835554438018607
0.0,0.0,0.0,0.3782083920859145,-1.2051041452537794,0.7633425570061363,0.44746013015625624,0.10465680050392549,0.845952382851368,0.2628001282627372,-0.050874877779771004,0.8667006662808833,-0.8511580828825001,-1.2234604232303654,0.3990077320396928,-1.0263142485177903,0.8004292740203255,1.36796596936768,0.0,0.020870002514458134
1.0,1.0,0.0,0.5557053732770973,0.022704195008022055,0.20230719459648214,0.14328539542828586,-0.4547788118671918,-1.3398726865895245,2.6197429333147735,0.08586106070376653,-2.010353261011208,1.7355391181315083,0.5481599111013119,-3.034932989203425,-0.028383691311702798,-0.5861811748071942,0.46206293711803165,1.254881870773396,0.022881569021875787
1.0,1.0,0.0,-2.334959748979309,2.0246647863356424,-1.6848117516905363,-2.0873293259101637,1.5286747229031332,0.048769122231749146,-1.8277073741433714,1.3760608250954662,-0.7033933015055482,-0.5814648534565503,-0.8216869929545464,1.1874113243242221,0.49337695534966297,2.439150713544123,-0.4438400951316166,1.2744955900407398,0.024641689715866232
1.0,0.0,0.0,-1.6249718242145776,-1.2051041452537794,-1.1747796040453962,2.576683273252049,0.15551458344675434,1.4362928619637925,-1.1493253684988018,0.6374542148063713,-1.1559507522357633,0.5919919284009955,0.24437585435549322,-1.3768226948315265,-0.2519953970237778,0.5663262112313363,-0.4438400951316166,0.0,0.01835554438018607
1.0,0.0,0.0,0.6064187964745782,-0.513638346619712,0.9673554160641923,-0.3636724957849981,-0.4547788118671918,-0.6354891603758361,0.7342149913052329,-0.27025720932783603,0.4286178450137874,-0.21427800582745202,-0.8660206818190723,0.4069560896626207,-1.0953751867330361,-0.7252768938117602,1.36796596936768,0.0,0.020870002514458134
2.0,1.0,0.0,0.5303486616783569,0.4609279598825926,-0.46073459734220007,-0.5157598631489833,1.1218124593605023,0.7609791320700339,0.9592866142714119,-0.6043768152644983,0.6362572117518448,-0.09579608753533071,0.44683191323443083,-0.644813065565738,-0.5900604530174146,0.442298098495463,-1.3497431273812648,1.1632858051154702,0.018606990193613275
2.0,0.0,0.0,0.6824889312707993,0.022704195008022055,0.8653489865351643,-1.631067223818208,1.3761013740746466,-1.6395152025026494,0.7545468202793149,-1.1689960703404922,0.7985935653929843,0.33843737760066667,-0.17126887375222802,1.6571384412470616,0.35183892542943446,0.14156189111937212,1.36796596936768,0.0,0.01986421926074931
2.0,0.0,0.0,0.8092724892645013,-1.2051041452537794,-0.7157506711647701,-1.4282840673328945,0.7658079787607005,-0.20056028466611422,0.032162292962553074,-2.1559105804156458,1.1993977036273724,1.0053296072544957,1.7767775029935395,-0.5440460987825074,1.2727156427672826,-0.4882739939544912,-1.3497431273812648,0.0,0.024641689715866232
1.0,0.0,0.0,1.1135530284493862,0.022704195008022055,-0.20571852351963,-0.3636724957849981,-1.2685033389524534,-2.4277539104084442,2.6197429333147735,0.9149749210428048,-0.09559193866698605,-1.1603730258952616,-0.9257414676122352,1.4096010860756303,-1.3185951648543621,-0.1828035896937784,0.46206293711803165,0.0,0.022881569021875787
1.0,0.0,0.0,-1.903895651800722,0.022704195008022055,0.7123393422416223,-0.16088933929968452,1.0709546764176736,-0.2911238808935875,0.5122739002338597,-1.3478290762335143,0.22744572960522788,1.1205028450512893,0.7493987320394979,-1.103192334344119,0.48899976871658346,-0.7252768938117602,1.36796596936768,0.0,0.018606990193613275
0.0,0.0,1.0,0.14999798769725084,-1.2051041452537794,-2.6538728322163028,0.3460685519135995,-0.5564943777528495,-0.8658113927568192,0.5686709108970448,-0.5814555295149262,0.35842704345004334,0.19087995746873976,0.22261435026734644,-1.016739507103801,1.4973144283089042,0.11124736020221279,-0.4438400951316166,0.0,0.017098315313050037
1.0,0.0,1.0,1.2149798748443479,-1.2051041452537794,-0.9707667449873402,-1.478979856454223,-0.14963211421021874,-0.42976444795787017,-0.0805464258613218,1.5690528332846194,0.007596275595210225,-1.6299694677840166,0.956401084521142,-1.5004464787653753,-1.7933254699189827,-0.8382921655031228,-1.3497431273812648,0.0,0.020115665074176513
2.0,0.0,0.0,0.07392785290102961,-1.2051041452537794,0.20230719459648214,-1.5296756455755511,-0.14963211421021874,0.33275867089567934,-0.40818179303815394,-0.6109031159706934,-1.5586005218889305,2.2374479523314568,-1.4861799112396872,1.4726883601791456,-0.5217605587940781,0.14156189111937212,-1.3497431273812648,0.0,0.020618556701030927
2.0,0.0,0.0,1.3924768560355307,0.022704195008022055,-0.5117378121067141,0.9544180213695402,0.15551458344675434,-0.26876249910902594,-0.4942544699209953,-2.367182935402145,2.6239459569980355,-0.23209343567347027,-2.9247032891544014,-0.8453959109334577,0.47629804711181256,-0.9145117673414795,-1.3497431273812648,0.0,0.017349761126477244
1.0,0.0,0.0,0.783915777665761,-2.1796704517560843,-0.15471530875511597,-0.2115851284210129,1.8338214205601062,-0.6779757857665013,1.364843637024791,1.2185117167855286,-0.06542443714009143,-1.2989275096155244,0.5806900084657637,-0.22138108149965754,0.44528841648723305,-0.4193708952489675,-1.3497431273812648,0.0,0.020870002514458134
1.0,1.0,0.0,0.8599859124619822,-1.2051041452537794,-1.1237763892808823,0.5488517083989131,-0.8616410754098226,-1.0055700289103289,-0.12028833437832519,1.7023941996033976,-1.8266134831939809,0.09576209359754907,0.8003581936158022,1.7239880596677735,-0.028383691311702798,-0.9145117673414795,-1.3497431273812648,1.234113755959037,0.012823736484787528
1.0,0.0,0.0,0.4289218152833953,-2.1796704517560843,-1.4807988926324804,-1.225500910847581,0.15551458344675434,2.5208198785150278,-0.9726811519853142,-0.24165656771228608,0.3245068629969629,-0.013554335564508826,0.2799923691896246,-0.8668406235239992,-0.13974538946076528,-0.4882739939544912,-1.3497431273812648,0.0,0.02036711088760372
1.0,0.0,0.0,1.5446171256279733,0.83144087376813,1.2733747046512764,-1.124109332604924,-0.7599255095241649,0.5418375905813304,0.5920427057074387,-0.5864787160047434,1.3223020063371327,-0.7834474454423375,-1.4387101986948079,0.16553539484010135,1.6752657129795487,0.28680016611014475,-0.4438400951316166,0.0,0.017852652753331658
1.0,0.0,0.0,-0.838913764653625,-1.2051041452537794,-1.0727731745163682,0.39676434103492786,0.10465680050392549,-1.1520370795992072,0.42748459424776913,0.435811600508976,-1.5284422177099548,1.0632363698608498,1.4294055047086185,2.4159088835258165,1.3326976620921258,1.101418926177747,-0.4438400951316166,0.0,0.01684686949962283
